,article_id,price,prod_name,product_group_name,detail_desc
184,189634001,0.010947446984887987,Long Leg Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
185,189634031,0.0042372881355932,Long Leg Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
186,189654001,0.007920669471616409,Raven skirt,Garment Lower body,Short jersey skirt with an elasticated waist.
187,189654045,0.00816972370559548,Raven skirt,Garment Lower body,Short jersey skirt with an elasticated waist.
188,189654046,0.008256760253590309,Raven skirt,Garment Lower body,Short jersey skirt with an elasticated waist.
189,189654047,0.008271107239030507,Raven skirt,Garment Lower body,Short jersey skirt with an elasticated waist.
190,189691033,0.009976736457294728,Carolina sweater (1),Garment Upper body,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
191,189691044,0.008028393452122199,Carolina sweater (1),Garment Upper body,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
192,189691051,0.0030508474576271,Carolina sweater (1),Garment Upper body,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
193,189691063,0.009932529335071653,Carolina sweater (1),Garment Upper body,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
194,189691067,0.0073869613729344126,Carolina sweater (1),Garment Upper body,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
195,189691075,0.005897663071391804,Carolina sweater (1),Garment Upper body,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
196,189955076,0.0096440677966101,Nora tee,Garment Upper body,"Top in soft slub jersey with a fake front pocket, short sleeves with sewn-in turn-ups, and a rounded hem."
197,190021001,0.011352416823603224,Basic 5p Minishaftless,Socks & Tights,"Fine-knit, shaftless socks."
198,190021003,0.01076950624248812,Basic 5p Minishaftless,Socks & Tights,"Fine-knit, shaftless socks."
199,190021021,0.007392130750605287,Basic 5p Minishaftless,Socks & Tights,"Fine-knit, shaftless socks."
200,190252020,0.0084745762711864,Chris 3pk solid,Underwear,"Boxers in stretch organic cotton jersey with flatlock seams, slightly longer legs, an elasticated waist and lined front."
201,192460006,0.016826271186440665,Knit dress,Garment Full body,"Short, fine-knit dress with a hood, waterfall neckline and long sleeves. Unlined."
202,192960023,0.00911643330876929,Neo running beanie,Accessories,"Lightweight, double-layered running hat in fast-drying, breathable functional fabric with a reflective print."
203,194037001,0.011699714233351168,Fleece leggings 1 p,Garment Lower body,Opaque leggings with soft thermal fleece inside and elastication at the waist and hems.
204,194037002,0.013847457627118618,Fleece leggings 1 p,Garment Lower body,Opaque leggings with soft thermal fleece inside and elastication at the waist and hems.
205,194242047,0.006819209039547966,HONEY L/L Leggings,Garment Lower body,Soft organic cotton jersey leggings with an elasticated waist.
206,194242048,0.009217514124293733,HONEY L/L Leggings,Garment Lower body,Soft organic cotton jersey leggings with an elasticated waist.
207,194242049,0.00331638418079095,HONEY L/L Leggings,Garment Lower body,Soft organic cotton jersey leggings with an elasticated waist.
208,194242050,0.0096610169491525,HONEY L/L Leggings,Garment Lower body,Soft organic cotton jersey leggings with an elasticated waist.
209,194270002,0.010199306290128114,HELENA 2-pack tanktop,Garment Upper body,Tops in soft organic cotton jersey.
210,194270044,0.011180790960451934,HELENA 2-pack tanktop,Garment Upper body,Tops in soft organic cotton jersey.
211,194270045,0.008457627118644,HELENA 2-pack tanktop,Garment Upper body,Tops in soft organic cotton jersey.
212,194270046,0.007186440677966045,HELENA 2-pack tanktop,Garment Upper body,Tops in soft organic cotton jersey.
213,194902033,0.0066924939467311855,BERTIL Basic 2-pack S/S SB,Garment Upper body,T-shirts in soft organic cotton jersey.
214,198518010,0.016182884319564186,METS 2-p basic shorttop,Underwear,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
215,198518017,0.016117393720477893,METS 2-p basic shorttop,Underwear,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
216,198518020,0.014961259079903127,METS 2-p shorttop,Underwear,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
217,198518023,0.01650677966101694,METS 2-p shorttop,Underwear,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
218,198518031,0.016594915254237272,METS 2-p basic shorttop,Underwear,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
219,198714001,0.013931496192923288,Babette cropped,Garment Lower body,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
220,198714006,0.015651794616151526,Babette cropped,Garment Lower body,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
221,199119038,0.0033898305084745,Basic shorts,Garment Lower body,Shorts in soft organic cotton jersey with elastication and ties at the waist.
222,200182001,0.011021637298176063,40 den 2p Tights,Socks & Tights,Tights with an elasticated waist. 40 denier.
223,200182002,0.009967712435960015,40 den 2p Tights,Socks & Tights,Tights with an elasticated waist. 40 denier.
224,200761022,0.010265536723163783,TORKEL Basic 2-pack tanktop SB,Garment Upper body,"Vest tops in soft, ribbed organic cotton jersey."
225,200761028,0.009357829264500024,TORKEL tanktop SB 2-p,Garment Upper body,"Vest tops in soft, ribbed organic cotton jersey."
226,200761029,0.010643766210265948,TORKEL tanktop SB 2-p,Garment Upper body,"Vest tops in soft, ribbed organic cotton jersey."
227,201219001,0.020814247437843738,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
228,201219003,0.02010105932203385,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
229,201219011,0.02050910053929117,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
230,201219012,0.019821432689298427,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
231,201219013,0.018499227242285258,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
232,201219014,0.019127504383401474,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
233,201219016,0.020470255898969714,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
234,201219017,0.020423320400245006,Heavy plain 2 p tights,Socks & Tights,Fine-knit tights with an elasticated waist.
235,202017055,0.0101525423728813,Rihanna dress,Garment Full body,Short-sleeved dress in slub jersey with an elasticated waist and side pockets.
236,203027045,0.006511019221156832,Linni tee (1),Garment Upper body,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
237,203027047,0.0079067796610169,Linni tee (1),Garment Upper body,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
238,203027048,0.0135423728813559,Linni tee (1),Garment Upper body,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
239,203595034,0.025067796610169453,Bryn Flanel Check,Garment Upper body,Shirt in checked flannel with a collar and chest pocket. Regular fit.
240,203595036,0.0106779661016949,Bryn Flanel Check,Garment Upper body,Shirt in checked flannel with a collar and chest pocket. Regular fit.
241,203595040,0.016093220338983,Bryn Flanel Check,Garment Upper body,Shirt in checked flannel with a collar and chest pocket. Regular fit.
242,203595048,0.0152542372881355,Bryn Flanel Check,Garment Upper body,Shirt in checked flannel with a collar and chest pocket. Regular fit.
243,203595058,0.0186271186440677,Bryn Flanel Check,Garment Upper body,Shirt in checked flannel with a collar and chest pocket. Regular fit.
244,204892024,0.0067627118644067,Frode outdoor beanie,Accessories,Outdoor hat in breathable thermal fleece.
245,204892029,0.0016779661016949,Frode outdoor beanie,Accessories,Outdoor hat in breathable thermal fleece.
246,204892032,0.009452605147520372,Frode outdoor beanie,Accessories,Outdoor hat in breathable thermal fleece.
247,205225001,0.013359152162062751,PICKUP ARTIST top,Swimwear,"Bikini top with a wrapover front, side support, ties at the back of the neck and wide ties at the back. Lined."
248,211143021,0.0162711864406779,Janet SL (W),Nightwear,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
249,211143022,0.018900380491179446,Janet SL (W),Nightwear,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
250,211143023,0.01969340866290011,Janet SL (W),Nightwear,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
251,211143036,0.021635593220338926,Janet SL (W),Nightwear,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
252,211143037,0.032605964797913875,Janet SL-set (W),Nightwear,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
253,211143040,0.02991987673343599,Janet SL-set (W),Nightwear,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
254,212042036,0.010168409664623108,Mimmi sneaker,Shoes,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
255,212042070,0.0094745762711864,Mimmi sneaker,Shoes,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
256,212629031,0.0108305084745762,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
257,212629032,0.014728813559321999,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
258,212629033,0.027684945164506453,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
259,212629035,0.012949224974648654,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
260,212629036,0.02406049094097015,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
261,212629040,0.020300485850980907,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
262,212629043,0.027936240854220865,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
263,212629047,0.027109795528553478,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
264,212629048,0.02215344341307623,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
265,212629049,0.02823633898305082,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
266,212629050,0.015954533225719627,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
267,212629051,0.016090292194713796,Alcazar strap dress,Garment Full body,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
